sinif,split,orijinal_yol,yeni_yol,dosya_adi
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/FaceShifter_679_665/frame_000021.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00825.jpg,fake_train_00825.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/FaceSwap_806_781/frame_000001.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00826.jpg,fake_train_00826.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/FaceShifter_980_992/frame_000000.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00827.jpg,fake_train_00827.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/FaceSwap_469_481/frame_000002.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00828.jpg,fake_train_00828.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/FaceSwap_839_864/frame_000007.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00829.jpg,fake_train_00829.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/DeepFakeDetection_14_15__walking_and_outside_surprised__OMLZILK3/frame_000011.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00830.jpg,fake_train_00830.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/FaceSwap_245_157/frame_000003.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00831.jpg,fake_train_00831.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/NeuralTextures_313_283/frame_000008.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00832.jpg,fake_train_00832.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/Face2Face_898_922/frame_000015.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00833.jpg,fake_train_00833.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/Deepfakes_773_652/frame_000013.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00834.jpg,fake_train_00834.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/Face2Face_261_254/frame_000016.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00835.jpg,fake_train_00835.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/Face2Face_304_300/frame_000026.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00836.jpg,fake_train_00836.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/Face2Face_942_943/frame_000002.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00837.jpg,fake_train_00837.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/Face2Face_787_782/frame_000014.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00838.jpg,fake_train_00838.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/NeuralTextures_252_266/frame_000024.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00839.jpg,fake_train_00839.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/FaceShifter_460_678/frame_000012.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00840.jpg,fake_train_00840.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/DeepFakeDetection_12_15__kitchen_still__RK17XFJ9/frame_000032.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00841.jpg,fake_train_00841.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/DeepFakeDetection_18_03__kitchen_still__22UBC0BS/frame_000034.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00842.jpg,fake_train_00842.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/DeepFakeDetection_21_11__walking_down_indoor_hall_disgust__T7DK03O1/frame_000036.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00843.jpg,fake_train_00843.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/DeepFakeDetection_11_01__talking_angry_couch__LL4RUKZA/frame_000019.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00844.jpg,fake_train_00844.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/Face2Face_310_196/frame_000017.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00845.jpg,fake_train_00845.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/Deepfakes_768_793/frame_000009.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00846.jpg,fake_train_00846.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/NeuralTextures_853_863/frame_000001.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00847.jpg,fake_train_00847.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/DeepFakeDetection_09_20__podium_speech_happy__RAGUKRMK/frame_000020.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00848.jpg,fake_train_00848.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/DeepFakeDetection_26_12__podium_speech_happy__BFBNM8FR/frame_000048.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00849.jpg,fake_train_00849.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/Deepfakes_453_402/frame_000009.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00850.jpg,fake_train_00850.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/Face2Face_374_407/frame_000023.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00851.jpg,fake_train_00851.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/Deepfakes_533_450/frame_000000.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00852.jpg,fake_train_00852.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/DeepFakeDetection_20_13__kitchen_still__NJEO6L5O/frame_000043.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00853.jpg,fake_train_00853.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/FaceShifter_222_168/frame_000009.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00854.jpg,fake_train_00854.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/NeuralTextures_037_072/frame_000001.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00855.jpg,fake_train_00855.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/Face2Face_058_039/frame_000009.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00856.jpg,fake_train_00856.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/Face2Face_430_459/frame_000008.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00857.jpg,fake_train_00857.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/Face2Face_985_981/frame_000018.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00858.jpg,fake_train_00858.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/Deepfakes_854_747/frame_000008.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00859.jpg,fake_train_00859.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/Face2Face_222_168/frame_000047.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00860.jpg,fake_train_00860.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/Deepfakes_911_910/frame_000011.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00861.jpg,fake_train_00861.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/FaceSwap_885_802/frame_000006.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00862.jpg,fake_train_00862.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/FaceShifter_431_447/frame_000024.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00863.jpg,fake_train_00863.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/DeepFakeDetection_15_07__kitchen_still__9Z2MLKVX/frame_000040.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00864.jpg,fake_train_00864.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/FaceShifter_461_250/frame_000013.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00865.jpg,fake_train_00865.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/DeepFakeDetection_14_18__podium_speech_happy__0YRBHIKG/frame_000013.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00866.jpg,fake_train_00866.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/DeepFakeDetection_14_20__hugging_happy__B014BKVO/frame_000002.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00867.jpg,fake_train_00867.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/NeuralTextures_617_566/frame_000001.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00868.jpg,fake_train_00868.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/Face2Face_324_356/frame_000015.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00869.jpg,fake_train_00869.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/FaceShifter_495_512/frame_000029.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00870.jpg,fake_train_00870.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/Face2Face_286_267/frame_000009.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00871.jpg,fake_train_00871.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/DeepFakeDetection_02_06__talking_angry_couch__GH8TGTBS/frame_000022.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00872.jpg,fake_train_00872.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/NeuralTextures_346_351/frame_000008.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00873.jpg,fake_train_00873.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/NeuralTextures_955_078/frame_000016.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00874.jpg,fake_train_00874.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/Face2Face_582_172/frame_000025.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00875.jpg,fake_train_00875.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/Face2Face_274_412/frame_000011.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00876.jpg,fake_train_00876.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/FaceSwap_420_257/frame_000001.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00877.jpg,fake_train_00877.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/NeuralTextures_078_955/frame_000001.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00878.jpg,fake_train_00878.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/Deepfakes_771_849/frame_000022.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00879.jpg,fake_train_00879.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/Face2Face_793_768/frame_000013.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00880.jpg,fake_train_00880.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/FaceShifter_378_368/frame_000024.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00881.jpg,fake_train_00881.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/Deepfakes_266_252/frame_000001.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00882.jpg,fake_train_00882.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/Face2Face_165_137/frame_000010.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00883.jpg,fake_train_00883.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/Face2Face_401_395/frame_000013.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00884.jpg,fake_train_00884.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/Deepfakes_259_345/frame_000011.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00885.jpg,fake_train_00885.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/Face2Face_849_771/frame_000023.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00886.jpg,fake_train_00886.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/Face2Face_447_431/frame_000004.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00887.jpg,fake_train_00887.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/FaceSwap_548_632/frame_000023.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00888.jpg,fake_train_00888.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/Face2Face_902_901/frame_000000.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00889.jpg,fake_train_00889.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/Deepfakes_704_723/frame_000016.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00890.jpg,fake_train_00890.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/Face2Face_481_469/frame_000011.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00891.jpg,fake_train_00891.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/FaceShifter_160_928/frame_000025.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00892.jpg,fake_train_00892.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/Face2Face_212_179/frame_000009.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00893.jpg,fake_train_00893.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/Face2Face_642_635/frame_000024.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00894.jpg,fake_train_00894.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/Face2Face_697_581/frame_000017.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00895.jpg,fake_train_00895.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/FaceShifter_687_615/frame_000009.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00896.jpg,fake_train_00896.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/Face2Face_205_184/frame_000029.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00897.jpg,fake_train_00897.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/DeepFakeDetection_09_20__talking_angry_couch__98NUQ3E6/frame_000000.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00898.jpg,fake_train_00898.jpg
